Uniprot ID	kcat	unit	KEGG ID	Substrates	Products	PMID	substrate_IDs	products_IDs	complete
P37610	7.2	s^(-1)	R05320	O2;Taurine;2-Oxoglutarate	Aminoacetaldehyde;Sulfite;Succinate;CO2	15751960	['C00245', 'C00026', 'C00007']	['C00094', 'C06735', 'C00042', 'C00011']	True
P37610	2.1	s^(-1)		Pentanesulfonic acid;2-Oxoglutarate;O2	Sulfite;CO2;Succinate;Pentanal	15751960	['InChI=1S/C5H12O3S/c1-2-3-4-5-9(6,7)8/h2-5H2,1H3,(H,6,7,8)/p-1', 'InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)', 'InChI=1S/O2/c1-2']	['InChI=1S/H2O3S/c1-4(2)3/h(H2,1,2,3)/p-2', 'InChI=1S/CO2/c2-1-3', 'InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)/p-2', 'InChI=1S/C5H10O/c1-2-3-4-5-6/h5H,2-4H2,1H3']	True
P37610	1.7	s^(-1)		Pentanesulfonic acid;O2;2-Oxoglutarate	Sulfite;Succinate;CO2;Pentanal	15751960	['InChI=1S/C5H12O3S/c1-2-3-4-5-9(6,7)8/h2-5H2,1H3,(H,6,7,8)/p-1', 'InChI=1S/O2/c1-2', 'InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)']	['InChI=1S/H2O3S/c1-4(2)3/h(H2,1,2,3)/p-2', 'InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)/p-2', 'InChI=1S/CO2/c2-1-3', 'InChI=1S/C5H10O/c1-2-3-4-5-6/h5H,2-4H2,1H3']	True
P37610	3.97	s^(-1)		Pentanesulfonic acid;O2;2-Oxoglutarate	Sulfite;CO2;Pentanal;Succinate	15751960	['InChI=1S/C5H12O3S/c1-2-3-4-5-9(6,7)8/h2-5H2,1H3,(H,6,7,8)/p-1', 'InChI=1S/O2/c1-2', 'InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)']	['InChI=1S/H2O3S/c1-4(2)3/h(H2,1,2,3)/p-2', 'InChI=1S/CO2/c2-1-3', 'InChI=1S/C5H10O/c1-2-3-4-5-6/h5H,2-4H2,1H3', 'InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)/p-2']	True
P37610	3.5	s^(-1)		Pentanesulfonic acid;2-Oxoglutarate;O2	Pentanal;Sulfite;Succinate;CO2	15751960	['InChI=1S/C5H12O3S/c1-2-3-4-5-9(6,7)8/h2-5H2,1H3,(H,6,7,8)/p-1', 'InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)', 'InChI=1S/O2/c1-2']	['InChI=1S/C5H10O/c1-2-3-4-5-6/h5H,2-4H2,1H3', 'InChI=1S/H2O3S/c1-4(2)3/h(H2,1,2,3)/p-2', 'InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)/p-2', 'InChI=1S/CO2/c2-1-3']	True
P37610	2.83	s^(-1)		Pentanesulfonic acid;2-Oxoglutarate;O2	Sulfite;Succinate;Pentanal;CO2	15751960	['InChI=1S/C5H12O3S/c1-2-3-4-5-9(6,7)8/h2-5H2,1H3,(H,6,7,8)/p-1', 'InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)', 'InChI=1S/O2/c1-2']	['InChI=1S/H2O3S/c1-4(2)3/h(H2,1,2,3)/p-2', 'InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)/p-2', 'InChI=1S/C5H10O/c1-2-3-4-5-6/h5H,2-4H2,1H3', 'InChI=1S/CO2/c2-1-3']	True
P37610	3.0	s^(-1)		O2;2-Oxoglutarate;Pentanesulfonic acid	CO2;Pentanal;Succinate;Sulfite	15751960	['InChI=1S/O2/c1-2', 'InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)', 'InChI=1S/C5H12O3S/c1-2-3-4-5-9(6,7)8/h2-5H2,1H3,(H,6,7,8)/p-1']	['InChI=1S/CO2/c2-1-3', 'InChI=1S/C5H10O/c1-2-3-4-5-6/h5H,2-4H2,1H3', 'InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)/p-2', 'InChI=1S/H2O3S/c1-4(2)3/h(H2,1,2,3)/p-2']	True
Q9CI75	2.49	s^(-1)	R00573	H2O;L-Glutamine;UTP;ATP	CTP;ADP;L-Glutamate;Phosphate	15019842	['C00002', 'C00075', 'C00064', 'C00001']	['C00008', 'C00009', 'C00063', 'C00025']	True
Q9CI75	0.076	s^(-1)	R00573	H2O;L-Glutamine;ATP;UTP	CTP;ADP;L-Glutamate;Phosphate	15019842	['C00002', 'C00075', 'C00064', 'C00001']	['C00008', 'C00009', 'C00063', 'C00025']	True
Q9CI75	3.7	s^(-1)	R00573	H2O;L-Glutamine;ATP;UTP	CTP;ADP;L-Glutamate;Phosphate	15019842	['C00002', 'C00075', 'C00064', 'C00001']	['C00008', 'C00009', 'C00063', 'C00025']	True
P50578	16.63333	s^(-1)		H+;4-Cyanobenzaldehyde;NADPH	4-Cyanobenzyl alcohol;NADP+	4402936	['InChI=1S/p+1', 'InChI=1S/C8H5NO/c9-5-7-1-3-8(6-10)4-2-7/h1-4,6H', 'InChI=1S/C21H30N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1,3-4,7-8,10-11,13-16,20-21,29-31H,2,5-6H2,(H2,23,32)(H,36,37)(H,38,39)(H2,22,24,25)(H2,33,34,35)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']	['InChI=1S/C8H7NO/c9-5-7-1-3-8(6-10)4-2-7/h1-4,10H,6H2', 'InChI=1S/C21H28N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1-4,7-8,10-11,13-16,20-21,29-31H,5-6H2,(H7-,22,23,24,25,32,33,34,35,36,37,38,39)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']	True
P50578	19.33333	s^(-1)		H+;NADPH;Pyridine-4-aldehyde	NADP+;4-Pyridinemethanol	4402936	['InChI=1S/p+1', 'InChI=1S/C21H30N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1,3-4,7-8,10-11,13-16,20-21,29-31H,2,5-6H2,(H2,23,32)(H,36,37)(H,38,39)(H2,22,24,25)(H2,33,34,35)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C6H5NO/c8-5-6-1-3-7-4-2-6/h1-5H']	['InChI=1S/C21H28N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1-4,7-8,10-11,13-16,20-21,29-31H,5-6H2,(H7-,22,23,24,25,32,33,34,35,36,37,38,39)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C6H7NO/c8-5-6-1-3-7-4-2-6/h1-4,8H,5H2']	True
P50578	26.83333	s^(-1)		H+;3-Pyridinecarboxaldehyde;NADPH	3-Pyridinemethanol;NADP+	4402936	['InChI=1S/p+1', 'InChI=1S/C6H5NO/c8-5-6-2-1-3-7-4-6/h1-5H', 'InChI=1S/C21H30N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1,3-4,7-8,10-11,13-16,20-21,29-31H,2,5-6H2,(H2,23,32)(H,36,37)(H,38,39)(H2,22,24,25)(H2,33,34,35)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']	['InChI=1S/C6H7NO/c8-5-6-2-1-3-7-4-6/h1-4,8H,5H2', 'InChI=1S/C21H28N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1-4,7-8,10-11,13-16,20-21,29-31H,5-6H2,(H7-,22,23,24,25,32,33,34,35,36,37,38,39)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']	True
P50578	21.66667	s^(-1)		NADPH;4-Carboxybenzaldehyde;H+	4-Carboxybenzyl alcohol;NADP+	4402936	['InChI=1S/C21H30N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1,3-4,7-8,10-11,13-16,20-21,29-31H,2,5-6H2,(H2,23,32)(H,36,37)(H,38,39)(H2,22,24,25)(H2,33,34,35)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C8H6O3/c9-5-6-1-3-7(4-2-6)8(10)11/h1-5H,(H,10,11)', 'InChI=1S/p+1']	['InChI=1S/C8H8O3/c9-5-6-1-3-7(4-2-6)8(10)11/h1-4,9H,5H2,(H,10,11)/p-1', 'InChI=1S/C21H28N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1-4,7-8,10-11,13-16,20-21,29-31H,5-6H2,(H7-,22,23,24,25,32,33,34,35,36,37,38,39)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']	True
P50578	14.41667	s^(-1)	R01041	D-Glyceraldehyde;H+;NADPH	Glycerol;NADP+	4402936	['C00116', 'C00006']	['C00577', 'C00005', 'C00080']	True
P50578	11.55	s^(-1)	R01481	NADPH;D-Glucuronate;H+	L-Gulonate;NADP+	4402936	['C00800', 'C00006']	['C00191', 'C00005', 'C00080']	True
P50578	0.6116667	s^(-1)	R01041	NADP+;Glycerol	D-Glyceraldehyde;NADPH;H+	4402936	['C00116', 'C00006']	['C00577', 'C00005', 'C00080']	True
P50578	5.6	s^(-1)		NADP+;Alcohol	(+)-Camphorquinone;NADPH;H+	4402936	['InChI=1S/C21H28N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1-4,7-8,10-11,13-16,20-21,29-31H,5-6H2,(H7-,22,23,24,25,32,33,34,35,36,37,38,39)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3']	['InChI=1S/C10H14O2/c1-9(2)6-4-5-10(9,3)8(12)7(6)11/h6H,4-5H2,1-3H3', 'InChI=1S/C21H30N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1,3-4,7-8,10-11,13-16,20-21,29-31H,2,5-6H2,(H2,23,32)(H,36,37)(H,38,39)(H2,22,24,25)(H2,33,34,35)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/p+1']	True
P50578	26.83333	s^(-1)		3-Pyridinemethanol;NADP+	NADPH;H+;3-Pyridinecarboxaldehyde	4402936	['InChI=1S/C6H7NO/c8-5-6-2-1-3-7-4-6/h1-4,8H,5H2', 'InChI=1S/C21H28N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1-4,7-8,10-11,13-16,20-21,29-31H,5-6H2,(H7-,22,23,24,25,32,33,34,35,36,37,38,39)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']	['InChI=1S/C21H30N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1,3-4,7-8,10-11,13-16,20-21,29-31H,2,5-6H2,(H2,23,32)(H,36,37)(H,38,39)(H2,22,24,25)(H2,33,34,35)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/p+1', 'InChI=1S/C6H5NO/c8-5-6-2-1-3-7-4-6/h1-5H']	True
P50578	1.766667	s^(-1)	R01759	NADP+;L-Arabitol	NADPH;L-Arabinose	4402936	['C00532', 'C00006']	['C00259', 'C00005', 'C00080']	True
P31939	8.6	s^(-1)	R01127	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide	IMP;H2O	14756554	['C00130', 'C00001']	['C04734']	True
P31939	0.062	s^(-1)	R01127	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide	IMP;H2O	14756554	['C00130', 'C00001']	['C04734']	True
P31939	0.136	s^(-1)	R01127	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide	H2O;IMP	14756554	['C00130', 'C00001']	['C04734']	True
P31939	0.036	s^(-1)	R01127	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide	H2O;IMP	14756554	['C00130', 'C00001']	['C04734']	True
P31939	0.014	s^(-1)	R01127	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide	H2O;IMP	14756554	['C00130', 'C00001']	['C04734']	True
P31939	0.147	s^(-1)	R01127	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide	H2O;IMP	14756554	['C00130', 'C00001']	['C04734']	True
P31939	0.603	s^(-1)	R01127	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide	H2O;IMP	14756554	['C00130', 'C00001']	['C04734']	True
P31939	0.276	s^(-1)	R01127	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide	IMP;H2O	14756554	['C00130', 'C00001']	['C04734']	True
P31939	0.507	s^(-1)	R01127	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide	IMP;H2O	14756554	['C00130', 'C00001']	['C04734']	True
P31939	0.001	s^(-1)	R01127	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide	IMP;H2O	14756554	['C00130', 'C00001']	['C04734']	True
P31939	0.0008	s^(-1)	R01127	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide	IMP;H2O	14756554	['C00130', 'C00001']	['C04734']	True
P33247	0.8633333	s^(-1)	R07322	Squalene	Diploptene	15056909	['C00751']	['C06310']	True
P33247	1.368333	s^(-1)	R07322	Squalene	Diploptene	15056909	['C00751']	['C06310']	True
P33247	1.213333	s^(-1)	R07322	Squalene	Diploptene	15056909	['C00751']	['C06310']	True
P33247	1.056667	s^(-1)	R07322	Squalene	Diploptene	15056909	['C00751']	['C06310']	True
P33247	1.093333	s^(-1)	R07322	Squalene	Diploptene	15056909	['C00751']	['C06310']	True
P33247	0.735	s^(-1)	R07322	Squalene	Diploptene	15056909	['C00751']	['C06310']	True
P33247	0.345	s^(-1)	R07322	Squalene	Diploptene	15056909	['C00751']	['C06310']	True
P33247	0.3533333	s^(-1)	R07322	Squalene	Diploptene	15056909	['C00751']	['C06310']	True
P33247	0.4483333	s^(-1)	R07322	Squalene	Diploptene	15056909	['C00751']	['C06310']	True
P33247	0.6216667	s^(-1)	R07322	Squalene	Diploptene	15056909	['C00751']	['C06310']	True
P33247	0.6416667	s^(-1)	R07322	Squalene	Diploptene	15056909	['C00751']	['C06310']	True
P33247	0.5383333	s^(-1)	R07322	Squalene	Diploptene	15056909	['C00751']	['C06310']	True
P33247	1.025	s^(-1)	R07322	Squalene	Diploptene	15056909	['C00751']	['C06310']	True
P33247	0.4933333	s^(-1)	R07323	Squalene;H2O	Diplopterol	15056909	['C00751', 'C00001']	['C06309']	True
P33247	0.1533333	s^(-1)	R07323	Squalene;H2O	Diplopterol	15056909	['C00751', 'C00001']	['C06309']	True
P33247	0.21	s^(-1)	R07323	Squalene;H2O	Diplopterol	15056909	['C00751', 'C00001']	['C06309']	True
P33247	0.1633333	s^(-1)	R07323	Squalene;H2O	Diplopterol	15056909	['C00751', 'C00001']	['C06309']	True
P33247	0.1916667	s^(-1)	R07323	Squalene;H2O	Diplopterol	15056909	['C00751', 'C00001']	['C06309']	True
P33247	0.2133333	s^(-1)	R07323	Squalene;H2O	Diplopterol	15056909	['C00751', 'C00001']	['C06309']	True
P33247	0.1733333	s^(-1)	R07323	Squalene;H2O	Diplopterol	15056909	['C00751', 'C00001']	['C06309']	True
P33247	0.2216667	s^(-1)	R07323	H2O;Squalene	Diplopterol	15056909	['C00751', 'C00001']	['C06309']	True
P33247	0.1633333	s^(-1)	R07323	Squalene;H2O	Diplopterol	15056909	['C00751', 'C00001']	['C06309']	True
P33247	3.776667	s^(-1)	R07323	Squalene;H2O	Diplopterol	15056909	['C00751', 'C00001']	['C06309']	True
P33247	3.858333	s^(-1)	R07323	H2O;Squalene	Diplopterol	15056909	['C00751', 'C00001']	['C06309']	True
P33247	2.031667	s^(-1)	R07323	H2O;Squalene	Diplopterol	15056909	['C00751', 'C00001']	['C06309']	True
P33247	4.386667	s^(-1)	R07323	Squalene;H2O	Diplopterol	15056909	['C00751', 'C00001']	['C06309']	True
P33247	1.026667	s^(-1)	R02876	Squalene	Hopanoid	15056909	['C00751']	['C06084']	True
P33247	6.108333	s^(-1)	R02876	Squalene	Hopanoid	15056909	['C00751']	['C06084']	True
P33247	3.38	s^(-1)	R02876	Squalene	Hopanoid	15056909	['C00751']	['C06084']	True
P33247	5.256667	s^(-1)	R02876	Squalene	Hopanoid	15056909	['C00751']	['C06084']	True
P33247	5.181667	s^(-1)	R02876	Squalene	Hopanoid	15056909	['C00751']	['C06084']	True
P33247	0.8983333	s^(-1)	R02876	Squalene	Hopanoid	15056909	['C00751']	['C06084']	True
P33247	0.5666667	s^(-1)	R02876	Squalene	Hopanoid	15056909	['C00751']	['C06084']	True
P33247	0.5266667	s^(-1)	R02876	Squalene	Hopanoid	15056909	['C00751']	['C06084']	True
P33247	0.6616667	s^(-1)	R02876	Squalene	Hopanoid	15056909	['C00751']	['C06084']	True
P33247	0.8133333	s^(-1)	R02876	Squalene	Hopanoid	15056909	['C00751']	['C06084']	True
P33247	0.8516667	s^(-1)	R02876	Squalene	Hopanoid	15056909	['C00751']	['C06084']	True
P33247	0.6916667	s^(-1)	R02876	Squalene	Hopanoid	15056909	['C00751']	['C06084']	True
P33247	1.518333	s^(-1)	R02876	Squalene	Hopanoid	15056909	['C00751']	['C06084']	True
Q8VUS7	71.5	s^(-1)	R00606	H2O;Methylamine;Acceptor	Reduced acceptor;NH3;Formaldehyde	12974623	['C00218', 'C00001', 'C19671']	['C00067', 'C00014', 'C19672', 'C00080']	True
Q8VUT0	71.5	s^(-1)	R00606	H2O;Methylamine;Acceptor	Reduced acceptor;NH3;Formaldehyde	12974623	['C00218', 'C00001', 'C19671']	['C00067', 'C00014', 'C19672', 'C00080']	True
Q8VUS8	71.5	s^(-1)	R00606	H2O;Methylamine;Acceptor	Reduced acceptor;NH3;Formaldehyde	12974623	['C00218', 'C00001', 'C19671']	['C00067', 'C00014', 'C19672', 'C00080']	True
Q8VUS8	71.5	s^(-1)	R00606	H2O;Methylamine;Acceptor	Reduced acceptor;NH3;Formaldehyde	12974623	['C00218', 'C00001', 'C19671']	['C00067', 'C00014', 'C19672', 'C00080']	True
Q8VUS7	16.9	s^(-1)	R02612	Acceptor;H2O;2-Phenylethylamine	Reduced acceptor;Phenylacetaldehyde;NH3	12974623	['C05332', 'C00001', 'C00028']	['C00601', 'C00014', 'C00030']	True
Q8VUT0	16.9	s^(-1)	R02612	Acceptor;H2O;2-Phenylethylamine	Reduced acceptor;Phenylacetaldehyde;NH3	12974623	['C05332', 'C00001', 'C00028']	['C00601', 'C00014', 'C00030']	True
Q8VUS8	16.9	s^(-1)	R02612	Acceptor;H2O;2-Phenylethylamine	Reduced acceptor;Phenylacetaldehyde;NH3	12974623	['C05332', 'C00001', 'C00028']	['C00601', 'C00014', 'C00030']	True
Q8VUT0	16.9	s^(-1)	R02612	Acceptor;H2O;2-Phenylethylamine	Reduced acceptor;Phenylacetaldehyde;NH3	12974623	['C05332', 'C00001', 'C00028']	['C00601', 'C00014', 'C00030']	True
Q8VUS7	3.1	s^(-1)	R02612	2-Phenylethylamine;H2O;Acceptor	Phenylacetaldehyde;Reduced acceptor;NH3	12974623	['C05332', 'C00001', 'C00028']	['C00601', 'C00014', 'C00030']	True
Q8VUT0	3.1	s^(-1)	R02612	2-Phenylethylamine;H2O;Acceptor	Phenylacetaldehyde;Reduced acceptor;NH3	12974623	['C05332', 'C00001', 'C00028']	['C00601', 'C00014', 'C00030']	True
Q8VUS8	3.1	s^(-1)	R02612	2-Phenylethylamine;H2O;Acceptor	Phenylacetaldehyde;Reduced acceptor;NH3	12974623	['C05332', 'C00001', 'C00028']	['C00601', 'C00014', 'C00030']	True
Q8VUT0	3.1	s^(-1)	R02612	2-Phenylethylamine;H2O;Acceptor	Phenylacetaldehyde;Reduced acceptor;NH3	12974623	['C05332', 'C00001', 'C00028']	['C00601', 'C00014', 'C00030']	True
Q8VUS7	2.5	s^(-1)	R02612	Acceptor;H2O;2-Phenylethylamine	Phenylacetaldehyde;NH3;Reduced acceptor	12974623	['C05332', 'C00001', 'C00028']	['C00601', 'C00014', 'C00030']	True
Q8VUT0	2.5	s^(-1)	R02612	Acceptor;H2O;2-Phenylethylamine	Phenylacetaldehyde;NH3;Reduced acceptor	12974623	['C05332', 'C00001', 'C00028']	['C00601', 'C00014', 'C00030']	True
Q8VUS8	2.5	s^(-1)	R02612	Acceptor;H2O;2-Phenylethylamine	Phenylacetaldehyde;NH3;Reduced acceptor	12974623	['C05332', 'C00001', 'C00028']	['C00601', 'C00014', 'C00030']	True
Q8VUT0	2.5	s^(-1)	R02612	Acceptor;H2O;2-Phenylethylamine	Phenylacetaldehyde;NH3;Reduced acceptor	12974623	['C05332', 'C00001', 'C00028']	['C00601', 'C00014', 'C00030']	True
Q8VUS7	13.5	s^(-1)	R00606	Methylamine;H2O;Acceptor	NH3;Reduced acceptor;Formaldehyde	12974623	['C00218', 'C00001', 'C19671']	['C00067', 'C00014', 'C19672', 'C00080']	True
Q8VUT0	13.5	s^(-1)	R00606	Methylamine;H2O;Acceptor	NH3;Reduced acceptor;Formaldehyde	12974623	['C00218', 'C00001', 'C19671']	['C00067', 'C00014', 'C19672', 'C00080']	True
Q8VUS8	13.5	s^(-1)	R00606	Methylamine;H2O;Acceptor	NH3;Reduced acceptor;Formaldehyde	12974623	['C00218', 'C00001', 'C19671']	['C00067', 'C00014', 'C19672', 'C00080']	True
Q8VUT0	13.5	s^(-1)	R00606	Methylamine;H2O;Acceptor	NH3;Reduced acceptor;Formaldehyde	12974623	['C00218', 'C00001', 'C19671']	['C00067', 'C00014', 'C19672', 'C00080']	True
Q8VUS7	16.2	s^(-1)	R02612	2-Phenylethylamine;H2O;Acceptor	Phenylacetaldehyde;Reduced acceptor;NH3	12974623	['C05332', 'C00001', 'C00028']	['C00601', 'C00014', 'C00030']	True
Q8VUT0	16.2	s^(-1)	R02612	2-Phenylethylamine;H2O;Acceptor	Phenylacetaldehyde;Reduced acceptor;NH3	12974623	['C05332', 'C00001', 'C00028']	['C00601', 'C00014', 'C00030']	True
Q8VUS8	16.2	s^(-1)	R02612	2-Phenylethylamine;H2O;Acceptor	Phenylacetaldehyde;Reduced acceptor;NH3	12974623	['C05332', 'C00001', 'C00028']	['C00601', 'C00014', 'C00030']	True
Q8VUS8	16.2	s^(-1)	R02612	2-Phenylethylamine;H2O;Acceptor	Phenylacetaldehyde;Reduced acceptor;NH3	12974623	['C05332', 'C00001', 'C00028']	['C00601', 'C00014', 'C00030']	True
Q9YA47	23.0	s^(-1)	R01786	D-Glucose;ATP	D-Glucose 6-phosphate;ADP	12374829	['C00002', 'C00267']	['C00008', 'C00668']	True
Q9YA47	18.0	s^(-1)	R01961	ATP;D-Glucosamine	D-Glucosamine 6-phosphate;ADP	12374829	['C00002', 'C00329']	['C00008', 'C00352']	True
Q9YA47	10.0	s^(-1)	R00760	ATP;D-Fructose	D-Fructose 6-phosphate;ADP	12374829	['C00002', 'C00095']	['C00008', 'C00085']	True
Q9YA47	13.0	s^(-1)	R01326	ATP;D-Mannose	D-Mannose 6-phosphate;ADP	12374829	['C00002', 'C00159']	['C00008', 'C00275']	True
Q9YA47	1.0	s^(-1)	R01201	ATP;N-Acetyl-D-glucosamine	N-Acetyl-D-glucosamine 6-phosphate;ADP	12374829	['C00002', 'C00140']	['C00008', 'C00357']	True
Q9YA47	0.8	s^(-1)	R02705	ATP;N-Acetyl-D-mannosamine	N-Acetyl-D-mannosamine 6-phosphate;ADP	12374829	['C00002', 'C00645']	['C00008', 'C04257']	True
P35557	66.4	s^(-1)	R01786	D-Glucose;ATP	D-Glucose 6-phosphate;ADP	7742312	['C00002', 'C00267']	['C00008', 'C00668']	True
P35557	56.4	s^(-1)	R01326	ATP;D-Mannose	D-Mannose 6-phosphate;ADP	7742312	['C00002', 'C00159']	['C00008', 'C00275']	True
P35557	116.9	s^(-1)	R00760	ATP;D-Fructose	ADP;D-Fructose 6-phosphate	7742312	['C00002', 'C00095']	['C00008', 'C00085']	True
P35557	19.9	s^(-1)	R01961	D-Glucosamine;ATP	D-Glucosamine 6-phosphate;ADP	7742312	['C00002', 'C00329']	['C00008', 'C00352']	True
P35557	66.4	s^(-1)	R01786	ATP;D-Glucose	ADP;D-Glucose 6-phosphate	7742312	['C00002', 'C00267']	['C00008', 'C00668']	True
P35557	66.4	s^(-1)	R01786	D-Glucose;ATP	D-Glucose 6-phosphate;ADP	7742312	['C00002', 'C00267']	['C00008', 'C00668']	True
