RxnID	EC_Code	Uniprot	KEGG_Substrate	KEGG_Product
MAR04682	1.4.3.4	Q16853	C00001;C00007;C05332	C00080;C00027;C00014;C00601
MAR04682	1.4.3.4	P27338	C00001;C00007;C05332	C00080;C00027;C00014;C00601
MAR04682	1.4.3.21	O75106	C00001;C00007;C05332	C00080;C00027;C00014;C00601
MAR04682	1.4.3.21	P21397	C00001;C00007;C05332	C00080;C00027;C00014;C00601
MAR04682	1.4.3.21	P19801	C00001;C00007;C05332	C00080;C00027;C00014;C00601
MAR04682	1.4.3.21	Q16853	C00001;C00007;C05332	C00080;C00027;C00014;C00601
MAR04682	1.4.3.21	P27338	C00001;C00007;C05332	C00080;C00027;C00014;C00601
MAR04683	1.2.1.5	P48448	C00001;C00003;C00601	C00080;C00004;C07086
MAR04683	1.2.1.5	P47895	C00001;C00003;C00601	C00080;C00004;C07086
MAR04683	1.2.1.5	P43353	C00001;C00003;C00601	C00080;C00004;C07086
MAR04683	1.2.1.5	P30838	C00001;C00003;C00601	C00080;C00004;C07086
MAR04683	1.2.1.39	P48448	C00001;C00003;C00601	C00080;C00004;C07086
MAR04683	1.2.1.39	P47895	C00001;C00003;C00601	C00080;C00004;C07086
MAR04683	1.2.1.39	P43353	C00001;C00003;C00601	C00080;C00004;C07086
MAR04683	1.2.1.39	P30838	C00001;C00003;C00601	C00080;C00004;C07086
MAR04685	1.2.1.5	P48448	C00001;C00003;C00601	C00080;C00004;C07086
MAR04685	1.2.1.5	P47895	C00001;C00003;C00601	C00080;C00004;C07086
MAR04685	1.2.1.5	P43353	C00001;C00003;C00601	C00080;C00004;C07086
MAR04685	1.2.1.5	P30838	C00001;C00003;C00601	C00080;C00004;C07086
MAR04685	1.2.1.39	P48448	C00001;C00003;C00601	C00080;C00004;C07086
MAR04685	1.2.1.39	P47895	C00001;C00003;C00601	C00080;C00004;C07086
MAR04685	1.2.1.39	P43353	C00001;C00003;C00601	C00080;C00004;C07086
MAR04685	1.2.1.39	P30838	C00001;C00003;C00601	C00080;C00004;C07086
MAR04686	1.2.1.5	P48448	C00080;C00005;C07086	C00001;C00006;C00601
MAR04686	1.2.1.5	P47895	C00080;C00005;C07086	C00001;C00006;C00601
MAR04686	1.2.1.5	P43353	C00080;C00005;C07086	C00001;C00006;C00601
MAR04686	1.2.1.5	P30838	C00080;C00005;C07086	C00001;C00006;C00601
MAR04687	1.2.1.5	P48448	C00080;C00005;C07086	C00001;C00006;C00601
MAR04687	1.2.1.5	P47895	C00080;C00005;C07086	C00001;C00006;C00601
MAR04687	1.2.1.5	P43353	C00080;C00005;C07086	C00001;C00006;C00601
MAR04687	1.2.1.5	P30838	C00080;C00005;C07086	C00001;C00006;C00601
MAR04702	4.1.1.-	NaN	C00544;C00005;C00007	C00011;C05585;C00001;C00006
MAR04703	1.2.1.29	Q06278	C05585;C00001;C00003	C00628;C00080;C00004
MAR04704	1.2.3.1	Q06278	C05585;C00001;C00007	C00628;C00080;C00027
MAR06988	1.11.1.8	P07202	C00080;C00027;C00708	C00001;C01382
MAR07689	2.8.2.1	P0DMN0	C03758;C00053	C13690;C00080;C00054
MAR07689	2.8.2.1	P0DMM9	C03758;C00053	C13690;C00080;C00054
MAR07689	2.8.2.1	P50226	C03758;C00053	C13690;C00080;C00054
MAR07689	2.8.2.1	P50225	C03758;C00053	C13690;C00080;C00054
MAR07701	1.11.1.-	Q9NRD9	C00080;C00005;C00007	C00027;C00006
MAR07701	1.11.1.-	Q9NRD8	C00080;C00005;C00007	C00027;C00006
MAR07701	1.6.3.1	Q9NRD9	C00080;C00005;C00007	C00027;C00006
MAR07701	1.6.3.1	Q9NRD8	C00080;C00005;C00007	C00027;C00006
MAR08529	1.4.3.6	Q16853	C00001;C00218;C00007	C00067;C00080;C00027;C00014
MAR08529	1.4.3.6	O75106	C00001;C00218;C00007	C00067;C00080;C00027;C00014
MAR08529	1.4.3.6	P19801	C00001;C00218;C00007	C00067;C00080;C00027;C00014
MAR08529	1.4.3.21	Q16853	C00001;C00218;C00007	C00067;C00080;C00027;C00014
MAR08529	1.4.3.21	O75106	C00001;C00218;C00007	C00067;C00080;C00027;C00014
MAR08529	1.4.3.21	P19801	C00001;C00218;C00007	C00067;C00080;C00027;C00014
MAR08529	1.4.3.22	Q16853	C00001;C00218;C00007	C00067;C00080;C00027;C00014
MAR08529	1.4.3.22	O75106	C00001;C00218;C00007	C00067;C00080;C00027;C00014
MAR08529	1.4.3.22	P19801	C00001;C00218;C00007	C00067;C00080;C00027;C00014
MAR08530	1.1.1.1	P11766	C00067;C00051;C00003	C01031;C00080;C00004
MAR08530	1.1.1.1	Q8IWW8	C00067;C00051;C00003	C01031;C00080;C00004
MAR08530	1.1.1.1	P07327	C00067;C00051;C00003	C01031;C00080;C00004
MAR08530	1.1.1.1	P40394	C00067;C00051;C00003	C01031;C00080;C00004
MAR08530	1.1.1.1	P00326	C00067;C00051;C00003	C01031;C00080;C00004
MAR08530	1.1.1.1	P08319	C00067;C00051;C00003	C01031;C00080;C00004
MAR08530	1.1.1.1	P00325	C00067;C00051;C00003	C01031;C00080;C00004
MAR08530	1.1.1.1	P28332	C00067;C00051;C00003	C01031;C00080;C00004
MAR08533	1.14.18.1	P14679	C05604;C00007	C00001;C01693
MAR08534	2.8.2.1	P0DMN0	C00053;C02465	NaN;C00080;C00054
MAR08534	2.8.2.1	P0DMM9	C00053;C02465	NaN;C00080;C00054
MAR08534	2.8.2.1	P50226	C00053;C02465	NaN;C00080;C00054
MAR08534	2.8.2.1	P50225	C00053;C02465	NaN;C00080;C00054
MAR08535	2.8.2.1	P0DMN0	C00053;C00483	C00080;C00054;NaN
MAR08535	2.8.2.1	P0DMM9	C00053;C00483	C00080;C00054;NaN
MAR08535	2.8.2.1	P50226	C00053;C00483	C00080;C00054;NaN
MAR08535	2.8.2.1	P50225	C00053;C00483	C00080;C00054;NaN
MAR08537	1.14.16.2	P07101	C00007;C00272;C00082	C15522;C00355
MAR08541	1.14.18.1	P14679	C00007;C00082	C00355
MAR08542	1.14.18.1	P14679	C00355;C00007	C00001;C00822
MAR08543	1.11.1.8	P07202	C02515;C01382	C01060;C00080;C00708
MAR08544	1.11.1.8	P07202	C01382;C00082	C02515;C00080;C00708
MAR08630	1.14.18.1	P14679	C00811;C00007	C01197
MAR03206	2.3.1.16	P42765	C03344;C00010	C00024;C00100
MAR03206	2.3.1.16	P55084	C03344;C00010	C00024;C00100
MAR03206	2.3.1.16	P40939	C03344;C00010	C00024;C00100
MAR03208	6.4.1.3	P05166	C00002;C00288;C00100	C00008;C00080;C00683;C00009
MAR03208	6.4.1.3	P05165	C00002;C00288;C00100	C00008;C00080;C00683;C00009
MAR03213	5.1.99.1	Q96PE7	C00683	C01213
MAR03215	5.4.99.2	P22033	C01213	C00091
MAR03747	2.6.1.42	P54687	C00026;C00183	C00141;C00025
MAR03744	2.6.1.42	O15382	C00026;C00183	C00141;C00025
MAR03757	1.1.1.31	Q99714	C06001;C00003	C00349;C00080;C00004
MAR03757	1.1.1.31	P31937	C06001;C00003	C00349;C00080;C00004
MAR03757	1.1.1.31	Q16836	C06001;C00003	C00349;C00080;C00004
MAR03757	1.1.1.35	Q99714	C06001;C00003	C00349;C00080;C00004
MAR03757	1.1.1.35	P31937	C06001;C00003	C00349;C00080;C00004
MAR03757	1.1.1.35	Q16836	C06001;C00003	C00349;C00080;C00004
MAR03761	1.2.1.18	Q02252	C00349;C00010;C00003	C01213;C00080;C00004
MAR03777	2.6.1.42	P54687	C00026;C00407	C03465;C00025
MAR03778	2.6.1.42	O15382	C00026;C00407	C03465;C00025
MAR03795	1.2.1.27	Q02252	C00349;C00010;C00003	C00011;C00004;C00100
MAR04797	1.2.1.3	P51648	C00349;C00001;C00003	C00080;C02170;C00004
MAR04797	1.2.1.3	P05091	C00349;C00001;C00003	C00080;C02170;C00004
MAR04797	1.2.1.3	P49189	C00349;C00001;C00003	C00080;C02170;C00004
MAR04797	1.2.1.3	P49419	C00349;C00001;C00003	C00080;C02170;C00004
MAR04797	1.2.1.3	P30837	C00349;C00001;C00003	C00080;C02170;C00004
MAR06417	2.3.1.168	P11182	C00010;C04424	C00579;C00630
MAR06419	1.2.4.4	P11182	C00248;C15978	C05118;C00068
MAR06419	1.2.4.4	P21953	C00248;C15978	C05118;C00068
MAR06419	1.2.4.4	P12694	C00248;C15978	C05118;C00068
MAR06420	2.3.1.168	P11182	C00010;C05118	C01033;C00579
MAR06421	1.2.4.4	P11182	C00248;C15974	C05119;C00068
MAR06421	1.2.4.4	P21953	C00248;C15974	C05119;C00068
MAR06421	1.2.4.4	P12694	C00248;C15974	C05119;C00068
MAR06422	2.3.1.168	P11182	C00010;C05119	C00579;C02939
MAR06923	2.6.1.42	P54687	C00026;C00123	C00233;C00025
MAR06923	2.6.1.6	P54687	C00026;C00123	C00233;C00025
MAR03765	2.6.1.42	O15382	C00026;C00123	C00233;C00025
MAR03765	2.6.1.6	O15382	C00026;C00123	C00233;C00025
MAR06924	1.13.11.-	Q6ZQW0	C00233;C00007	NaN;C00011
MAR06924	1.13.11.-	O75342	C00233;C00007	NaN;C00011
MAR06924	1.13.11.-	Q9BYJ1	C00233;C00007	NaN;C00011
MAR06925	1.1.1.-	Q8NEX9	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	Q8NBN7	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	Q8N4T8	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	Q13268	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	Q9H2F3	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	Q9BUP3	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	P80365	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	Q9NZC7	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	Q8IZV5	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	A6NKP2	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	Q9BPX1	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	Q7Z5J1	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	Q92506	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	Q96NR8	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	P11766	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	O60218	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	Q13363	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	Q9HBH5	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	Q5I0G3	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	Q8N3Y7	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	Q04828	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	C9JRZ8	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	Q9BUT1	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	Q8NBQ5	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	P17516	C00233;C00080;C00004	NaN;C00003
MAR06925	1.1.1.-	Q8WUS8	C00233;C00080;C00004	NaN;C00003
MAR06926	6.4.1.4	Q9HCC0	NaN;C00008;C00080;C00009	C00002;C00288;C03345
MAR06926	6.4.1.4	Q96RQ3	NaN;C00008;C00080;C00009	C00002;C00288;C03345
MAR06927	6.4.1.4	Q9HCC0	NaN;C00010;C00080	NaN;C00001
MAR06927	6.4.1.4	Q96RQ3	NaN;C00010;C00080	NaN;C00001
MAR08088	2.6.1.22	P80404	C00349;C00025	C00026;C03284
MAR08787	4.1.1.9	O95822	C00080;C00683	C00011;C00100
MAR03743	2.3.1.13	Q8WU03	C00010;C00080;NaN	C02249;C00037
MAR03743	2.3.1.13	Q6IB77	C00010;C00080;NaN	C02249;C00037
MAR03743	2.3.1.13	Q969I3	C00010;C00080;NaN	C02249;C00037
MAR04214	1.13.11.11	Q6ZQW0	C00007;C00078	C02700
MAR04214	1.13.11.11	P14902	C00007;C00078	C02700
MAR04214	1.13.11.11	P48775	C00007;C00078	C02700
MAR04214	1.13.11.52	Q6ZQW0	C00007;C00078	C02700
MAR04214	1.13.11.52	P14902	C00007;C00078	C02700
MAR04214	1.13.11.52	P48775	C00007;C00078	C02700
MAR04216	3.5.1.49	Q63HM1	C00001;C02700	C00058;C00080;C00328
MAR04216	3.5.1.9	Q63HM1	C00001;C02700	C00058;C00080;C00328
MAR04218	3.7.1.3	Q16719	C00001;C02700	C00041;C05653;C00080
MAR04219	3.5.1.9	Q63HM1	C05653;C00001	C00108;C00058;C00080
MAR04220	1.14.13.9	O15229	C03227;C00001;C00006	C00080;C00328;C00005;C00007
MAR04222	2.6.1.7	Q6YP21	C00026;C00328	C01717;C00025;C00001
MAR04222	2.6.1.7	Q16773	C00026;C00328	C01717;C00025;C00001
MAR04224	3.7.1.3	Q16719	C00001;C00328	C00041;C00108;C00080
MAR04225	3.7.1.3	Q16719	C03227;C00001	C00632;C00041
MAR04227	1.11.1.6	P04040	C00632;C00007	C05640;C00080;C00027;C00704
MAR04231	4.1.1.45	Q8TDX5	C04409;C00080	C03824;C00011
MAR04233	1.2.1.32	NaN	C03824;C00001;C00003	C02220;C00080;C00004
MAR04235	1.5.1.-	NaN	C02220;C00001;C00005	C00322;C00006;C00014
MAR04243	1.3.8.6	Q92947	C00016;C00527;C00080	C00011;C00877;C01352
MAR04244	2.6.1.7	Q6YP21	C03227;C00026	C05645;C00025
MAR04244	2.6.1.7	Q8N5Z0	C03227;C00026	C05645;C00025
MAR04244	2.6.1.7	Q16773	C03227;C00026	C05645;C00025
MAR04246	2.6.1.7	Q6YP21	C03227;C00026	C00025;C00001;C02470
MAR04246	2.6.1.7	Q8N5Z0	C03227;C00026	C00025;C00001;C02470
MAR04246	2.6.1.7	Q16773	C03227;C00026	C00025;C00001;C02470
MAR06707	4.1.1.28	P20711	C00080;C00078	C00011;C00398
MAR06711	2.1.1.49	O95050	C00019;C00398	C00080;C06213;C00021
MAR06713	1.4.3.4	P27338	C00001;C00007;C00398	C00080;C00027;C00637;C00014
MAR06713	1.4.3.4	P19801	C00001;C00007;C00398	C00080;C00027;C00637;C00014
MAR06713	1.4.3.4	P21397	C00001;C00007;C00398	C00080;C00027;C00637;C00014
MAR06713	1.4.3.22	P27338	C00001;C00007;C00398	C00080;C00027;C00637;C00014
MAR06713	1.4.3.22	P19801	C00001;C00007;C00398	C00080;C00027;C00637;C00014
MAR06713	1.4.3.22	P21397	C00001;C00007;C00398	C00080;C00027;C00637;C00014
MAR06714	1.2.1.3	P51648	C00001;C00637;C00003	C00080;C00954;C00004
MAR06714	1.2.1.3	P05091	C00001;C00637;C00003	C00080;C00954;C00004
MAR06714	1.2.1.3	P49189	C00001;C00637;C00003	C00080;C00954;C00004
MAR06714	1.2.1.3	P49419	C00001;C00637;C00003	C00080;C00954;C00004
MAR06714	1.2.1.3	P30837	C00001;C00637;C00003	C00080;C00954;C00004
MAR06715	2.1.1.6	P21964	C00954;C00019	NaN;C00021
MAR06715	2.1.1.6	Q96E66	C00954;C00019	NaN;C00021
MAR06716	1.13.11.52	Q6ZQW0	C01017;C00007	C05648
MAR06716	1.13.11.52	P14902	C01017;C00007	C05648
MAR06717	3.5.1.9	Q63HM1	C05648;C00001	C05651;C00058;C00080
MAR06718	4.1.1.28	P20711	C05651;C00080	C05638;C00011
MAR06719	1.4.3.4	P27338	C05638;C00007	C05639;C00080;C00027;C00014
MAR06719	1.4.3.4	P21397	C05638;C00007	C05639;C00080;C00027;C00014
MAR06721	3.5.4.-	NaN	NaN;C00004	NaN;C00003;C00014
MAR06722	2.6.1.-	Q8NHS2	NaN;C00026	C00025;C00001;NaN
MAR06723	2.5.1.18	P28161	NaN;C00051	NaN;C00001
MAR06723	2.5.1.18	Q9Y2Q3	NaN;C00051	NaN;C00001
MAR06723	2.5.1.18	O60760	NaN;C00051	NaN;C00001
MAR06723	2.5.1.18	O15217	NaN;C00051	NaN;C00001
MAR06723	2.5.1.18	O43708	NaN;C00051	NaN;C00001
MAR06723	2.5.1.18	P10620	NaN;C00051	NaN;C00001
MAR06723	2.5.1.18	Q9H4Y5	NaN;C00051	NaN;C00001
MAR06723	2.5.1.18	Q03013	NaN;C00051	NaN;C00001
MAR06723	2.5.1.18	P09211	NaN;C00051	NaN;C00001
MAR06723	2.5.1.18	P46439	NaN;C00051	NaN;C00001
MAR06723	2.5.1.18	P21266	NaN;C00051	NaN;C00001
MAR06723	2.5.1.18	Q16772	NaN;C00051	NaN;C00001
MAR06723	2.5.1.18	Q7RTV2	NaN;C00051	NaN;C00001
MAR06723	2.5.1.18	P08263	NaN;C00051	NaN;C00001
MAR06723	2.5.1.18	Q99735	NaN;C00051	NaN;C00001
MAR06723	2.5.1.18	P09210	NaN;C00051	NaN;C00001
MAR06723	2.5.1.18	P78417	NaN;C00051	NaN;C00001
MAR06723	2.5.1.18	P09488	NaN;C00051	NaN;C00001
MAR06723	2.5.1.18	P0CG30	NaN;C00051	NaN;C00001
MAR06723	2.5.1.18	O14880	NaN;C00051	NaN;C00001
MAR06725	2.6.1.1	P17735	C00026;C00079	C00025;C00166
MAR06725	2.6.1.1	P00505	C00026;C00079	C00025;C00166
MAR06725	2.6.1.1	P17174	C00026;C00079	C00025;C00166
MAR06725	2.6.1.5	P17735	C00026;C00079	C00025;C00166
MAR06725	2.6.1.5	P00505	C00026;C00079	C00025;C00166
MAR06725	2.6.1.5	P17174	C00026;C00079	C00025;C00166
MAR06725	2.6.1.57	P17735	C00026;C00079	C00025;C00166
MAR06725	2.6.1.57	P00505	C00026;C00079	C00025;C00166
MAR06725	2.6.1.57	P17174	C00026;C00079	C00025;C00166
MAR06726	1.13.11.27	P32754	C00007;C00166	C05852;C00011
MAR06727	5.3.2.1	P14174	C00166	C02763
MAR06728	1.14.16.2	P07101	C00007;C00272;C00082	C00268;C00001;C00355
MAR06729	1.14.18.1	P14679	C00080;C00007;C00082	C00001;C00355
MAR06730	2.1.1.6	P21964	C00355;C00019	NaN;C00080;C00021
MAR06730	2.1.1.6	Q96E66	C00355;C00019	NaN;C00080;C00021
MAR06731	4.1.1.28	P20711	C00080;C00355	C00011;C03758
MAR06735	2.1.1.6	P21964	C09642;C00019	C00080;C00021;C09640
MAR06735	2.1.1.6	Q96E66	C09642;C00019	C00080;C00021;C09640
MAR06736	2.1.1.6	P21964	C09642;C00019	C00080;NaN;C00021
MAR06736	2.1.1.6	Q96E66	C09642;C00019	C00080;NaN;C00021
MAR06739	2.1.1.6	P21964	NaN;C00019	C00080;C00021;NaN
MAR06739	2.1.1.6	Q96E66	NaN;C00019	C00080;C00021;NaN
MAR06740	4.1.1.28	P20711	NaN	NaN;C00011;C00080
MAR06741	1.14.17.1	P09172	C00072;C03758;C00007	C00425;C00001;C00547
MAR06743	2.1.1.28	P11086	C00547;C00019	C00788;C00080;C00021
MAR06745	1.4.3.4	P27338	C00788;C00001;C00007	C05577;C00027;C00218
MAR06745	1.4.3.4	P21397	C00788;C00001;C00007	C05577;C00027;C00218
MAR06746	2.1.1.6	P21964	C00788;C00019	C00080;C05588;C00021
MAR06746	2.1.1.6	Q96E66	C00788;C00019	C00080;C05588;C00021
MAR06747	1.4.3.4	P27338	C00001;C05588;C00007	C05583;C00027;C00218
MAR06747	1.4.3.4	P21397	C00001;C05588;C00007	C05583;C00027;C00218
MAR06748	1.2.1.5	P48448	C05583;C00001;C00003	C00080;C00004;C05584
MAR06748	1.2.1.5	P47895	C05583;C00001;C00003	C00080;C00004;C05584
MAR06748	1.2.1.5	P43353	C05583;C00001;C00003	C00080;C00004;C05584
MAR06748	1.2.1.5	P30838	C05583;C00001;C00003	C00080;C00004;C05584
MAR06749	1.2.1.5	P48448	C05583;C00001;C00006	C00080;C00005;C05584
MAR06749	1.2.1.5	P47895	C05583;C00001;C00006	C00080;C00005;C05584
MAR06749	1.2.1.5	P43353	C05583;C00001;C00006	C00080;C00005;C05584
MAR06749	1.2.1.5	P30838	C05583;C00001;C00006	C00080;C00005;C05584
MAR06750	2.1.1.6	P21964	C00547;C00019	C00080;C05589;C00021
MAR06750	2.1.1.6	Q96E66	C00547;C00019	C00080;C05589;C00021
MAR06751	1.4.3.4	P27338	C00001;C05589;C00007	C05583;C00080;C00027;C00014
MAR06751	1.4.3.4	P21397	C00001;C05589;C00007	C05583;C00080;C00027;C00014
MAR06752	1.4.3.4	P27338	C00001;C00547;C00007	C05577;C00080;C00027;C00014
MAR06752	1.4.3.4	P21397	C00001;C00547;C00007	C05577;C00080;C00027;C00014
MAR06753	1.2.1.5	P48448	C05577;C00001;C00003	C05580;C00080;C00004
MAR06753	1.2.1.5	P47895	C05577;C00001;C00003	C05580;C00080;C00004
MAR06753	1.2.1.5	P43353	C05577;C00001;C00003	C05580;C00080;C00004
MAR06753	1.2.1.5	P30838	C05577;C00001;C00003	C05580;C00080;C00004
MAR06754	1.2.1.5	P48448	C05577;C00001;C00006	C05580;C00080;C00005
MAR06754	1.2.1.5	P47895	C05577;C00001;C00006	C05580;C00080;C00005
MAR06754	1.2.1.5	P43353	C05577;C00001;C00006	C05580;C00080;C00005
MAR06754	1.2.1.5	P30838	C05577;C00001;C00006	C05580;C00080;C00005
MAR06755	2.1.1.6	P21964	C05580;C00019	C00080;C00021;C05584
MAR06755	2.1.1.6	Q96E66	C05580;C00019	C00080;C00021;C05584
MAR06756	1.1.1.1	P11766	C05577;C00080;C00004	C05576;C00003
MAR06756	1.1.1.1	Q8IWW8	C05577;C00080;C00004	C05576;C00003
MAR06756	1.1.1.1	P07327	C05577;C00080;C00004	C05576;C00003
MAR06756	1.1.1.1	P40394	C05577;C00080;C00004	C05576;C00003
MAR06756	1.1.1.1	P00326	C05577;C00080;C00004	C05576;C00003
MAR06756	1.1.1.1	P08319	C05577;C00080;C00004	C05576;C00003
MAR06756	1.1.1.1	P00325	C05577;C00080;C00004	C05576;C00003
MAR06756	1.1.1.1	P28332	C05577;C00080;C00004	C05576;C00003
MAR06757	2.1.1.6	P21964	C05576;C00019	C05594;C00080;C00021
MAR06757	2.1.1.6	Q96E66	C05576;C00019	C05594;C00080;C00021
MAR06758	1.4.3.4	O75106	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06758	1.4.3.4	P21397	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06758	1.4.3.4	P19801	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06758	1.4.3.4	Q16853	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06758	1.4.3.4	P27338	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06758	1.4.3.6	O75106	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06758	1.4.3.6	P21397	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06758	1.4.3.6	P19801	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06758	1.4.3.6	Q16853	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06758	1.4.3.6	P27338	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06758	1.4.3.21	O75106	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06758	1.4.3.21	P21397	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06758	1.4.3.21	P19801	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06758	1.4.3.21	Q16853	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06758	1.4.3.21	P27338	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06758	1.4.3.22	O75106	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06758	1.4.3.22	P21397	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06758	1.4.3.22	P19801	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06758	1.4.3.22	Q16853	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06758	1.4.3.22	P27338	C03758;C00001;C00007	C04043;C00080;C00027;C00014
MAR06759	4.2.1.78	NaN	C04043;C03758	C00001;C06350
MAR06760	1.2.1.5	P48448	C04043;C00001;C00003	C01161;C00080;C00004
MAR06760	1.2.1.5	P47895	C04043;C00001;C00003	C01161;C00080;C00004
MAR06760	1.2.1.5	P43353	C04043;C00001;C00003	C01161;C00080;C00004
MAR06760	1.2.1.5	P30838	C04043;C00001;C00003	C01161;C00080;C00004
MAR06761	1.2.1.5	P48448	C04043;C00001;C00006	C01161;C00080;C00005
MAR06761	1.2.1.5	P47895	C04043;C00001;C00006	C01161;C00080;C00005
MAR06761	1.2.1.5	P43353	C04043;C00001;C00006	C01161;C00080;C00005
MAR06761	1.2.1.5	P30838	C04043;C00001;C00006	C01161;C00080;C00005
MAR06762	2.1.1.6	P21964	C01161;C00019	C00080;C05582;C00021
MAR06762	2.1.1.6	Q96E66	C01161;C00019	C00080;C05582;C00021
MAR06763	2.1.1.6	P21964	C03758;C00019	C05587;C00080;C00021
MAR06763	2.1.1.6	Q96E66	C03758;C00019	C05587;C00080;C00021
MAR06764	1.4.3.4	P27338	C05587;C00001;C00007	C05581;C00080;C00027;C00014
MAR06764	1.4.3.4	P21397	C05587;C00001;C00007	C05581;C00080;C00027;C00014
MAR06766	1.2.1.5	P48448	C05581;C00001;C00003	C00080;C05582;C00004
MAR06766	1.2.1.5	P47895	C05581;C00001;C00003	C00080;C05582;C00004
MAR06766	1.2.1.5	P43353	C05581;C00001;C00003	C00080;C05582;C00004
MAR06766	1.2.1.5	P30838	C05581;C00001;C00003	C00080;C05582;C00004
MAR06767	1.2.1.5	P48448	C05581;C00001;C00006	C00080;C05582;C00005
MAR06767	1.2.1.5	P47895	C05581;C00001;C00006	C00080;C05582;C00005
MAR06767	1.2.1.5	P43353	C05581;C00001;C00006	C00080;C05582;C00005
MAR06767	1.2.1.5	P30838	C05581;C00001;C00006	C00080;C05582;C00005
MAR06768	2.6.1.1	P17735	C00026;C00082	C01179;C00025
MAR06768	2.6.1.1	P00505	C00026;C00082	C01179;C00025
MAR06768	2.6.1.1	P17174	C00026;C00082	C01179;C00025
MAR06768	2.6.1.5	P17735	C00026;C00082	C01179;C00025
MAR06768	2.6.1.5	P00505	C00026;C00082	C01179;C00025
MAR06768	2.6.1.5	P17174	C00026;C00082	C01179;C00025
MAR06768	2.6.1.57	P17735	C00026;C00082	C01179;C00025
MAR06768	2.6.1.57	P00505	C00026;C00082	C01179;C00025
MAR06768	2.6.1.57	P17174	C00026;C00082	C01179;C00025
MAR06770	1.4.3.2	Q96RQ9	C00001;C00007;C00082	C01179;C00080;C00027;C00014
MAR06771	5.3.2.1	P14174	C01179	C05350
MAR06772	1.13.11.27	P32754	C01179;C00007	C00011;C00544
MAR06774	1.13.11.5	Q93099	C00544;C00007	C01036;C00080
MAR06776	5.2.1.2	O43708	C01036	C01061
MAR06778	3.7.1.2	P16930	C01061;C00001	C00164;C00122;C00080
MAR06782	1.1.1.222	NaN	C01179;C00080;C00004	C03672;C00003
MAR06782	1.1.1.237	NaN	C01179;C00080;C00004	C03672;C00003
MAR06784	6.2.1.12	NaN	C00811;C00002;C00010	C00223;C00020;C00013
MAR06786	3.1.2.23	NaN	C02949;C00001	C00156;C00010;C00080
MAR06787	4.1.1.28	P20711	C00080;C00082	C00011;C00483
MAR06788	2.1.1.49	P21964	C00019;C00483	C00080;C02442;C00021
MAR06788	2.1.1.49	O95050	C00019;C00483	C00080;C02442;C00021
MAR06788	2.1.1.49	Q96E66	C00019;C00483	C00080;C02442;C00021
MAR06788	2.1.1.6	P21964	C00019;C00483	C00080;C02442;C00021
